id;curso;Area_the;setor;turno;grau;forma_evasao;ira;contagem_disciplinas;contagem_reprovacoes;evasao;proprep;
64962;Gestão da Informação;CS;Setor de Ciências Sociais Aplicadas;M;Bacharelado;Formatura;0,8852;78;0;0;0;0,328779296
11851;Geologia;PH;Setor de Ciências da Terra;I;Bacharelado;Formatura;0,6998;86;3;0;0,034883721;0,32879965
41472;História;AH;Setor de Ciências Humanas;T;ABI;Formatura;0,9125;42;0;0;0;0,328824804
28091;Design de Produto;AH;Setor de Artes, Comunicação e Design;M;Bacharelado;Formatura;0,6962;68;10;0;0,147058824;0,328846252
5980;Ciências Sociais;SS;Setor de Ciências Humanas;M;ABI;Abandono;0,6444;18;1;1;0,055555556;0,328864865
20623;Engenharia Ambiental;LS;Setor de Tecnologia;I;Bacharelado;Abandono;0,2634;30;13;1;0,433333333;0,328872639
68580;Engenharia Mecânica;ET;Setor de Tecnologia;I;Bacharelado;Sem evasão;0,4942;36;5;0;0,138888889;0,328876584
63137;Geografia;ED;Setor de Ciências da Terra;N;Licenciatura;Abandono;0,25;12;6;1;0,5;0,328898852
67405;Agronomia;LS;Setor Palotina;I;Bacharelado;Sem evasão;0,7355;72;1;0;0,013888889;0,328938605
61753;Medicina;CL;Setor de Ciências da Saúde;I;Bacharelado;Sem evasão;0,8982;133;0;0;0;0,32894839
50489;Zootecnia;LS;Setor de Ciências Agrárias;I;Bacharelado;Formatura;0,7827;111;6;0;0,054054054;0,328961237
70451;Farmácia;CL;Setor de Ciências da Saúde;I;Bacharelado;Sem evasão;0,6503;46;0;0;0;0,32896429
37452;Psicologia;PS;Setor de Ciências Humanas;I;Bacharelado;Formatura;0,8646;191;1;0;0,005235602;0,328969973
12777;Engenharia Florestal;LS;Setor de Ciências Agrárias;I;Bacharelado;Abandono;0,4466;138;31;1;0,224637681;0,328974154
16321;Ciência da Computação;CS;Setor de Ciências Exatas;I;Bacharelado;Formatura;0,6585;70;8;0;0,114285714;0,328984023
31983;Engenharia Mecânica;ET;Setor de Tecnologia;I;Bacharelado;Formatura;0,7465;211;8;0;0,037914692;0,328987747
24192;Secretariado;BE;Setor de Educação Profissional e Tecnológica;N;Tecnológico;Abandono;0,5161;13;9;1;0,692307692;0,329012932
3929;Engenharia Mecânica;ET;Setor de Tecnologia;I;Bacharelado;Formatura;0,5826;130;22;0;0,169230769;0,329022485
37254;Física;ED;Setor de Ciências Exatas;N;Licenciatura;Formatura;0,8513;56;0;0;0;0,329034711
77787;História;ED;Setor de Ciências Humanas;T;Licenciatura;Sem evasão;0,9116;29;0;0;0;0,329044394
74484;Engenharia Industrial Madeireira;ET;Setor de Ciências Agrárias;N;Bacharelado;Sem evasão;0,3504;31;16;0;0,516129032;0,329057245
68609;Engenharia Química;ET;Setor de Tecnologia;I;Bacharelado;Sem evasão;0,6403;58;3;0;0,051724138;0,329064418
28461;Medicina Veterinária;LS;Setor Palotina;I;Bacharelado;Formatura;0,7066;80;1;0;0,0125;0,329080379
26199;Agronomia;LS;Setor de Ciências Agrárias;I;Bacharelado;Formatura;0,63;113;18;0;0,159292035;0,329087944
49666;Luteria;AH;Setor de Educação Profissional e Tecnológica;I;Tecnológico;Abandono;0;4;2;1;0,5;0,329126031
56206;Engenharia de Bioprocessos e Biotecnologia;LS;Setor de Tecnologia;I;Bacharelado;Formatura;0,8441;73;0;0;0;0,329147833
34507;Estatística;PH;Setor de Ciências Exatas;N;Bacharelado;Formatura;0,8144;54;0;0;0;0,329154174
1757;Pedagogia;ED;Setor de Educação;M;Licenciatura;Formatura;0,7414;63;1;0;0,015873016;0,329163549
50570;Engenharia Florestal;LS;Setor de Ciências Agrárias;I;Bacharelado;Formatura;0,6825;146;3;0;0,020547945;0,329172271
59940;Odontologia;CL;Setor de Ciências da Saúde;I;Bacharelado;Formatura;0,7743;81;0;0;0;0,329201858
30297;Odontologia;CL;Setor de Ciências da Saúde;I;Bacharelado;Formatura;0,751;62;0;0;0;0,329217166
59880;Geografia;SS;Setor de Ciências da Terra;N;Bacharelado;Abandono;0,8038;48;1;1;0,020833333;0,329227384
51872;Engenharia Civil;ET;Setor de Tecnologia;I;Bacharelado;Abandono;0,3875;63;20;1;0,317460317;0,329235123
37897;Turismo;BE;Setor de Ciências Humanas;N;Bacharelado;Formatura;0,86;64;0;0;0;0,329245482
24701;Luteria;AH;Setor de Educação Profissional e Tecnológica;I;Tecnológico;Abandono;0,5506;33;6;1;0,181818182;0,329246194
79194;Ciências Biológicas;LS;Setor de Ciências Biológicas;M;Bacharelado;Sem evasão;0,8021;32;0;0;0;0,329246942
53051;Geografia;SS;Setor de Ciências da Terra;N;Bacharelado;Formatura;0,8632;94;0;0;0;0,329249336
45942;Engenharia Química;ET;Setor de Tecnologia;I;Bacharelado;Abandono;0,2589;105;53;1;0,504761905;0,329283298
16176;Farmácia;CL;Setor de Ciências da Saúde;I;Bacharelado;Formatura;0,677;115;7;0;0,060869565;0,329294558
68748;Estatística;PH;Setor de Ciências Exatas;N;Bacharelado;Abandono;0,3289;7;5;1;0,714285714;0,329300584
62344;Arquitetura e Urbanismo;AH;Setor de Tecnologia;I;Bacharelado;Abandono;0,6537;24;1;1;0,041666667;0,329325927
49018;Ciências;ED;Setor Litoral;N;Licenciatura;Abandono;0;17;9;1;0,529411765;0,329329223
13287;Psicologia;PS;Setor de Ciências Humanas;I;Bacharelado;Formatura;0,8729;84;0;0;0;0,329364778
9643;Engenharia de Aquicultura;LS;Setor Palotina;M;Bacharelado;Abandono;0,4161;46;9;1;0,195652174;0,329372045
41565;Pedagogia;ED;Setor de Educação;N;Licenciatura;Formatura;0,9155;58;0;0;0;0,329373907
42967;Zootecnia;LS;Setor de Ciências Agrárias;I;Bacharelado;Formatura;0,7762;163;2;0;0,012269939;0,329376696
71623;Secretariado;BE;Setor de Educação Profissional e Tecnológica;N;Tecnológico;Formatura;0,8967;41;0;0;0;0,329394771
70164;Administração;BE;Setor de Ciências Sociais Aplicadas;N;Bacharelado;Sem evasão;0,7355;48;5;0;0,104166667;0,329396872
58043;Gestão da Qualidade;BE;Setor de Educação Profissional e Tecnológica;N;Tecnológico;Formatura;0,8567;48;0;0;0;0,329406673
5165;Farmácia;CL;Setor de Ciências da Saúde;I;Bacharelado;Abandono;0,5799;90;19;1;0,211111111;0,32941371
70094;Terapia Ocupacional;PS;Setor de Ciências da Saúde;I;Bacharelado;Sem evasão;0,7835;48;0;0;0;0,329417613
74359;Administração;BE;Setor de Ciências Sociais Aplicadas;N;Bacharelado;Formatura;0,8381;34;0;0;0;0,329421334
37185;Artes Visuais;ED;Setor de Artes, Comunicação e Design;M;Licenciatura;Formatura;0,8503;67;0;0;0;0,329429968
64826;Análise e Desenvolvimento de Sistemas;CS;Setor de Educação Profissional e Tecnológica;T;Tecnológico;Abandono;0,5927;22;4;1;0,181818182;0,32944247
1155;Enfermagem;CL;Setor de Ciências da Saúde;I;ABI;Abandono;0,01;8;8;1;1;0,329459443
69870;Educação Física;LS;Setor de Ciências Biológicas;I;Licenciatura;Abandono;0,3925;32;10;1;0,3125;0,329486096
29852;Agronomia;LS;Setor de Ciências Agrárias;I;Bacharelado;Formatura;0,7419;89;4;0;0,04494382;0,329488898
15614;Medicina Veterinária;LS;Setor de Ciências Agrárias;I;Bacharelado;Formatura;0,7426;73;0;0;0;0,329491046
54523;Geografia;ED;Setor de Ciências da Terra;N;Licenciatura;Formatura;0,8312;70;0;0;0;0,329491151
62221;Ciências Biológicas;LS;Setor de Ciências Biológicas;M;Bacharelado;Abandono;0,1108;12;6;1;0,5;0,329491636
32174;Pedagogia;ED;Setor de Educação;M;Licenciatura;Formatura;0,7878;42;1;0;0,023809524;0,329518253
37299;Ciências Biológicas;LS;Setor de Ciências Biológicas;M;Bacharelado;Abandono;0,5536;140;22;1;0,157142857;0,329553067
53587;Saúde Coletiva;CL;Setor Litoral;M;Bacharelado;Abandono;0;33;22;1;0,666666667;0,329564285
31865;Geologia;PH;Setor de Ciências da Terra;I;Bacharelado;Formatura;0,7826;65;0;0;0;0,329572945
27326;Física;PH;Setor de Ciências Exatas;M;Bacharelado;Formatura;0,672;72;7;0;0,097222222;0,329618911
16914;Análise e Desenvolvimento de Sistemas;CS;Setor de Educação Profissional e Tecnológica;N;Tecnológico;Abandono;0,833;25;0;1;0;0,329619973
35072;Medicina;CL;Setor de Ciências da Saúde;I;Bacharelado;Formatura;0,8303;243;0;0;0;0,329623225
28521;Geografia;SS;Setor de Ciências da Terra;N;Bacharelado;Formatura;0,6292;170;26;0;0,152941176;0,329629737
41902;Design Gráfico;AH;Setor de Artes, Comunicação e Design;I;Bacharelado;Formatura;0,9289;50;0;0;0;0,329636202
33183;Gestão da Informação;CS;Setor de Ciências Sociais Aplicadas;M;Bacharelado;Formatura;0,6039;166;31;0;0,186746988;0,32963972
18652;Engenharia Elétrica;ET;Setor de Tecnologia;I;Bacharelado;Abandono;0,127;51;26;1;0,509803922;0,329646916
26797;Agronomia;LS;Setor Palotina;I;Bacharelado;Formatura;0,6376;151;13;0;0,086092715;0,329654495
48211;Engenharia de Produção;ET;Jandaia;T;Bacharelado;Abandono;0;5;5;1;1;0,329681521
61786;Farmácia;CL;Setor de Ciências da Saúde;I;Bacharelado;Sem evasão;0,6725;66;0;0;0;0,329740278
56618;Direito;LW;Setor de Ciências Jurídicas;N;Bacharelado;Formatura;0,8494;74;0;0;0;0,329782992
38741;Ciências Sociais;SS;Setor de Ciências Humanas;M;Bacharelado;Abandono;0,3256;20;3;1;0,15;0,329802032
37411;Pedagogia;ED;Setor de Educação;M;Licenciatura;Formatura;0,8534;39;0;0;0;0,329809801
15493;Ciências Contábeis;BE;Setor de Ciências Sociais Aplicadas;N;Bacharelado;Formatura;0,7107;37;2;0;0,054054054;0,329830409
17787;Ciências Contábeis;BE;Setor de Ciências Sociais Aplicadas;N;Bacharelado;Formatura;0,7421;44;2;0;0,045454545;0,329831239
53281;Secretariado;BE;Setor de Educação Profissional e Tecnológica;N;Tecnológico;Formatura;0,8729;75;0;0;0;0,329843099
75605;Enfermagem;ED;Setor de Ciências da Saúde;I;Licenciatura;Sem evasão;0,7792;24;0;0;0;0,329844758
24539;Luteria;AH;Setor de Educação Profissional e Tecnológica;I;Tecnológico;Abandono;0,541;29;5;1;0,172413793;0,329853962
6276;Medicina Veterinária;LS;Setor Palotina;I;Bacharelado;Abandono;0,4926;22;3;1;0,136363636;0,329871946
79799;Engenharia Mecânica;ET;Setor de Tecnologia;I;Bacharelado;Sem evasão;0,3395;14;2;0;0,142857143;0,329877773
59396;Medicina;CL;Setor de Ciências da Saúde;I;Bacharelado;Sem evasão;0,9394;131;0;0;0;0,329882331
75432;Física;ED;Setor de Ciências Exatas;N;Licenciatura;Sem evasão;0,8093;33;0;0;0;0,329890378
77411;Farmácia;CL;Setor de Ciências da Saúde;I;Bacharelado;Sem evasão;0,759;32;0;0;0;0,329945787
20388;Terapia Ocupacional;PS;Setor de Ciências da Saúde;I;Bacharelado;Abandono;0,2485;47;30;1;0,638297872;0,329959915
52331;Oceanografia;PH;Centro de Estudos do Mar;I;Bacharelado;Abandono;0,5421;76;15;1;0,197368421;0,329962034
31341;Engenharia de Produção;ET;Jandaia;T;Bacharelado;Formatura;0,7734;61;2;0;0,032786885;0,32996826
73164;Jornalismo;SS;Setor de Artes, Comunicação e Design;I;Bacharelado;Sem evasão;0,884;56;0;0;0;0,329990509
79095;Gestão da Informação;CS;Setor de Ciências Sociais Aplicadas;M;Bacharelado;Sem evasão;0,4367;26;5;0;0,192307692;0,329991964
9320;Engenharia de Aquicultura;LS;Setor Palotina;M;Bacharelado;Abandono;0,1986;8;4;1;0,5;0,330003158
6458;Engenharia Química;ET;Setor de Tecnologia;I;Bacharelado;Abandono;0,3226;98;53;1;0,540816327;0,33000904
79741;Educação Física;LS;Setor de Ciências Biológicas;I;Licenciatura;Abandono;0,0273;6;6;1;1;0,330013505
39616;Estatística;PH;Setor de Ciências Exatas;N;Bacharelado;Abandono;0,882;13;0;1;0;0,330014979
67216;Ciências Contábeis;BE;Setor de Ciências Sociais Aplicadas;N;Bacharelado;Sem evasão;0,6718;36;0;0;0;0,330061878
12916;Estatística;PH;Setor de Ciências Exatas;N;Bacharelado;Abandono;0,2787;17;7;1;0,411764706;0,330062584
53089;Medicina Veterinária;LS;Setor de Ciências Agrárias;I;Bacharelado;Abandono;0,6298;56;5;1;0,089285714;0,330063894
43;Gestão de Turismo;BE;Setor Litoral;N;Tecnológico;Abandono;0;36;1;1;0,027777778;0,330071387
52242;Pedagogia;ED;Setor de Educação;M;Licenciatura;Formatura;0,8707;82;1;0;0,012195122;0,330099145
21833;Geografia;SS;Setor de Ciências da Terra;M;ABI;Abandono;0,3463;32;17;1;0,53125;0,330104981
63126;Geografia;ED;Setor de Ciências da Terra;N;Licenciatura;Abandono;0,25;10;4;1;0,4;0,330116465
74519;Matemática Industrial;PH;Setor de Ciências Exatas;T;Bacharelado;Sem evasão;0,6782;34;2;0;0,058823529;0,330127495
50981;Pedagogia;ED;Setor de Educação;M;Licenciatura;Formatura;0,9073;82;0;0;0;0,330143305
14207;Química;PH;Setor de Ciências Exatas;I;Bacharelado;Formatura;0,6217;85;10;0;0,117647059;0,330149863
31925;Engenharia de Aquicultura;LS;Setor Palotina;M;Bacharelado;Formatura;0,7838;63;4;0;0,063492063;0,330158242
75953;Ciências;ED;Setor Litoral;N;Licenciatura;Abandono;0,5957;12;6;1;0,5;0,330159306
29676;Odontologia;CL;Setor de Ciências da Saúde;I;Bacharelado;Formatura;0,7383;71;0;0;0;0,330176743
4141;Química;ED;Setor de Ciências Exatas;I;Licenciatura;Formatura;0,712;76;0;0;0;0,330193537
12166;Engenharia Elétrica;ET;Setor de Tecnologia;I;Bacharelado;Formatura;0,7735;86;4;0;0,046511628;0,33020139
11253;Secretariado;BE;Setor de Educação Profissional e Tecnológica;N;Tecnológico;Abandono;0;8;8;1;1;0,330223637
33864;Direito;LW;Setor de Ciências Jurídicas;M;Bacharelado;Formatura;0,8075;87;2;0;0,022988506;0,330242282
29330;Medicina Veterinária;LS;Setor Palotina;I;Bacharelado;Formatura;0,7302;74;2;0;0,027027027;0,330249183
39533;Medicina;CL;Setor de Ciências da Saúde;I;Bacharelado;Formatura;0,8488;226;2;0;0,008849558;0,33026009
7353;Ciências Contábeis;BE;Setor de Ciências Sociais Aplicadas;N;Bacharelado;Formatura;0,7034;40;4;0;0,1;0,330267069
58483;Agronomia;LS;Setor de Ciências Agrárias;I;Bacharelado;Sem evasão;0,44;54;14;0;0,259259259;0,33027428
14089;Negócios Imobiliários;BE;Setor de Educação Profissional e Tecnológica;N;Tecnológico;Abandono;0,5279;39;13;1;0,333333333;0,330295484
25760;Ciências Sociais;SS;Setor de Ciências Humanas;M;Bacharelado;Formatura;0,8432;44;1;0;0,022727273;0,330309787
1798;Pedagogia;ED;Setor de Educação;M;Licenciatura;Abandono;0,8042;16;1;1;0,0625;0,330316571
21626;Ciências Biológicas;LS;Setor de Ciências Biológicas;N;ABI;Abandono;0,3325;13;6;1;0,461538462;0,330321616
999;Terapia Ocupacional;PS;Setor de Ciências da Saúde;N;Bacharelado;Abandono;0,0064;8;8;1;1;0,330360309
43771;Engenharia Ambiental e Sanitária;LS;Centro de Estudos do Mar;T;Bacharelado;Formatura;0,7626;129;2;0;0,015503876;0,330362712
68458;Engenharia Civil;ET;Setor de Tecnologia;I;Bacharelado;Sem evasão;0,6317;53;7;0;0,132075472;0,330371903
62674;Artes;ED;Setor Litoral;M;Licenciatura;Abandono;0,25;10;4;1;0,4;0,33038244
23463;Estatística;PH;Setor de Ciências Exatas;N;Bacharelado;Formatura;0,4595;84;31;0;0,369047619;0,330391406
65903;Computação;ED;Setor Palotina;N;Licenciatura;Sem evasão;0,1106;34;15;0;0,441176471;0,330408261
3764;Administração;BE;Setor de Ciências Sociais Aplicadas;M;Bacharelado;Formatura;0,8127;59;1;0;0,016949153;0,330418331
53018;Gestão da Informação;CS;Setor de Ciências Sociais Aplicadas;M;Bacharelado;Formatura;0,7076;104;14;0;0,134615385;0,330432741
37246;Engenharia Civil;ET;Setor de Tecnologia;I;Bacharelado;Formatura;0,8512;89;0;0;0;0,330450154
65255;Direito;LW;Setor de Ciências Jurídicas;N;Bacharelado;Sem evasão;0,7575;69;0;0;0;0,330470148
77086;Ciência da Computação;CS;Setor de Ciências Exatas;I;Bacharelado;Sem evasão;0,8109;23;0;0;0;0,330474794
60599;Engenharia Elétrica;ET;Setor de Tecnologia;I;Bacharelado;Abandono;0,3021;43;12;1;0,279069767;0,330478281
20020;Engenharia Mecânica;ET;Setor de Tecnologia;N;Bacharelado;Abandono;0,2251;16;10;1;0,625;0,330482699
71886;Arquitetura e Urbanismo;AH;Setor de Tecnologia;I;Bacharelado;Sem evasão;0,8018;49;0;0;0;0,330491486
33753;Administração;BE;Setor de Ciências Sociais Aplicadas;N;Bacharelado;Formatura;0,812;52;0;0;0;0,330492718
15488;Medicina Veterinária;LS;Setor de Ciências Agrárias;I;Bacharelado;Formatura;0,7992;74;0;0;0;0,33049323
19464;Pedagogia;ED;Setor de Educação;N;Licenciatura;Abandono;0,1871;15;12;1;0,8;0,330507591
1937;Pedagogia;ED;Setor de Educação;M;Licenciatura;Abandono;0,02;5;5;1;1;0,330509849
50187;Odontologia;CL;Setor de Ciências da Saúde;I;Bacharelado;Formatura;0,7642;101;0;0;0;0,330512377
73277;Medicina;CL;Toledo;I;Bacharelado;Sem evasão;0,8602;50;0;0;0;0,330520461
58339;Secretariado;BE;Setor de Educação Profissional e Tecnológica;N;Tecnológico;Abandono;0,4333;43;11;1;0,255813953;0,330522163
48036;Gestão Ambiental;LS;Setor Litoral;M;Bacharelado;Formatura;0,8597;84;9;0;0,107142857;0,330530285
45142;Agronomia;LS;Setor de Ciências Agrárias;I;Bacharelado;Formatura;0,8191;125;2;0;0,016;0,330560942
50917;Ciências Exatas;ET;Centro de Estudos do Mar;N;ABI;Abandono;0;5;5;1;1;0,330576831
10119;Educação Física;LS;Setor de Ciências Biológicas;I;Bacharelado;Formatura;0,7918;60;3;0;0,05;0,33058442
6964;Psicologia;PS;Setor de Ciências Humanas;I;Bacharelado;Formatura;0,8193;102;3;0;0,029411765;0,330585753
18287;Terapia Ocupacional;PS;Setor de Ciências da Saúde;N;Bacharelado;Abandono;0,0964;8;5;1;0,625;0,330587212
34342;Física;ED;Setor de Ciências Exatas;N;Licenciatura;Formatura;0,5968;109;15;0;0,137614679;0,330594818
23835;Engenharia Elétrica;ET;Setor de Tecnologia;I;Bacharelado;Abandono;0,8066;51;8;1;0,156862745;0,3305992
23818;Oceanografia;PH;Centro de Estudos do Mar;I;Bacharelado;Formatura;0,8378;83;1;0;0,012048193;0,330617694
38726;Gestão Pública;BE;Setor de Educação Profissional e Tecnológica;N;Tecnológico;Formatura;0,872;52;0;0;0;0,330619973
25322;Música;ED;Setor de Artes, Comunicação e Design;T;Licenciatura;Abandono;0,5874;64;22;1;0,34375;0,330628693
44901;Matemática;ED;Setor de Ciências Exatas;N;Licenciatura;Abandono;0,1874;67;32;1;0,47761194;0,330643525
21538;Direito;LW;Setor de Ciências Jurídicas;M;Bacharelado;Abandono;0,3259;15;3;1;0,2;0,330654449
46703;Agronomia;LS;Setor Palotina;I;Bacharelado;Formatura;0,5859;163;22;0;0,134969325;0,33065637
11672;Odontologia;CL;Setor de Ciências da Saúde;I;Bacharelado;Formatura;0,7971;89;0;0;0;0,330660915
24435;Design Gráfico;AH;Setor de Artes, Comunicação e Design;I;Bacharelado;Abandono;0,5347;37;11;1;0,297297297;0,330693299
23719;Computação;ED;Setor Palotina;N;Licenciatura;Abandono;0,4798;29;13;1;0,448275862;0,330695469
10589;Engenharia Civil;ET;Setor de Tecnologia;I;Bacharelado;Formatura;0,7749;84;0;0;0;0,330698395
77620;Educação Física;LS;Setor Litoral;N;Licenciatura;Abandono;0,31;9;5;1;0,555555556;0,330713482
36722;Medicina;CL;Setor de Ciências da Saúde;I;Bacharelado;Formatura;0,843;164;0;0;0;0,330717543
38414;Medicina;CL;Setor de Ciências da Saúde;I;Bacharelado;Formatura;0,6616;206;24;0;0,116504854;0,330722262
56637;Direito;LW;Setor de Ciências Jurídicas;N;Bacharelado;Formatura;0,8522;76;2;0;0,026315789;0,330729879
38765;Engenharia Química;ET;Setor de Tecnologia;I;Bacharelado;Formatura;0,8726;95;0;0;0;0,330732381
34792;Zootecnia;LS;Setor de Ciências Agrárias;I;Bacharelado;Formatura;0,7912;147;0;0;0;0,330742046
41820;Psicologia;PS;Setor de Ciências Humanas;I;Bacharelado;Formatura;0,9243;80;0;0;0;0,330749244
5291;Ciências Contábeis;BE;Setor de Ciências Sociais Aplicadas;N;Bacharelado;Formatura;0,7474;35;0;0;0;0,330771934
68148;Direito;LW;Setor de Ciências Jurídicas;N;Bacharelado;Sem evasão;0,6808;54;0;0;0;0,330812731
51487;Engenharia Civil;ET;Setor de Tecnologia;I;Bacharelado;Sem evasão;0,5914;99;12;0;0,121212121;0,330826922
35084;Medicina;CL;Setor de Ciências da Saúde;I;Bacharelado;Formatura;0,822;150;0;0;0;0,330827095
33077;Odontologia;CL;Setor de Ciências da Saúde;I;Bacharelado;Formatura;0,7987;90;0;0;0;0,330850255
5410;Pedagogia;ED;Setor de Educação;M;Licenciatura;Formatura;0,84;73;1;0;0,01369863;0,330881109
57839;Nutrição;CL;Setor de Ciências da Saúde;I;Bacharelado;Formatura;0,8917;73;0;0;0;0,330890214
15909;Análise e Desenvolvimento de Sistemas;CS;Setor de Educação Profissional e Tecnológica;T;Tecnológico;Abandono;0,053;21;19;1;0,904761905;0,330894891
8963;Ciência da Computação;CS;Setor de Ciências Exatas;I;Bacharelado;Formatura;0,4849;91;27;0;0,296703297;0,330908822
45882;Engenharia Florestal;LS;Setor de Ciências Agrárias;I;Bacharelado;Formatura;0,7737;156;0;0;0;0,330911067
6051;Ciências Econômicas;BE;Setor de Ciências Sociais Aplicadas;N;Bacharelado;Formatura;0,7334;59;4;0;0,06779661;0,330914731
67258;Engenharia de Aquicultura;LS;Setor Palotina;I;Bacharelado;Sem evasão;0,7785;72;1;0;0,013888889;0,330915353
49420;Saúde Coletiva;CL;Setor Litoral;M;Bacharelado;Abandono;0;46;5;1;0,108695652;0,330921501
58225;Negócios Imobiliários;BE;Setor de Educação Profissional e Tecnológica;N;Tecnológico;Formatura;0,8178;51;1;0;0,019607843;0,330974898
27149;Ciências Econômicas;BE;Setor de Ciências Sociais Aplicadas;M;Bacharelado;Formatura;0,6653;63;6;0;0,095238095;0,331015248
34369;Direito;LW;Setor de Ciências Jurídicas;N;Bacharelado;Formatura;0,8128;81;0;0;0;0,331019165
39648;Ciências Biológicas;ED;Setor Palotina;I;Licenciatura;Formatura;0,8021;123;0;0;0;0,331037058
52066;Direito;LW;Setor de Ciências Jurídicas;N;Bacharelado;Abandono;0,5363;34;18;1;0,529411765;0,33104541
9721;Análise e Desenvolvimento de Sistemas;CS;Setor de Educação Profissional e Tecnológica;N;Tecnológico;Formatura;0,8347;51;2;0;0,039215686;0,33105796
63614;Administração;BE;Setor de Ciências Sociais Aplicadas;N;Bacharelado;Formatura;0,8772;46;0;0;0;0,33106589
57137;Engenharia de Alimentos;LS;Jandaia;M;Bacharelado;Formatura;0,898;74;0;0;0;0,331077807
76558;Gestão Pública;BE;Setor de Educação Profissional e Tecnológica;N;Tecnológico;Abandono;0,187;15;12;1;0,8;0,33108107
25746;Administração;BE;Setor de Ciências Sociais Aplicadas;N;Bacharelado;Formatura;0,6434;120;12;0;0,1;0,331081823
71424;Engenharia de Energia;ET;Setor Palotina;M;Bacharelado;Sem evasão;0,7028;51;3;0;0,058823529;0,331089633
72185;Ciências Econômicas;BE;Setor de Ciências Sociais Aplicadas;N;Bacharelado;Sem evasão;0,0089;15;10;0;0,666666667;0,331098551
